::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/mini-cart.js?ver=b0ba4a63878f7a843067cba8388386c8 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-tag-list.js?ver=7.4.3 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-stock-indicator.js?ver=7.4.3 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-registry.js?ver=dd5dd5a48ebfe5611861596f4461122d HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/blocks-checkout.js?ver=6271720a10efed858db982752304594e HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-middleware.js?ver=ee253c7303a42ec643c75983dcabe6d4 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/wpforms-lite/assets/js/components/admin/gutenberg/formselector.min.js?ver=1.7.4.2 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-summary.js?ver=7.4.3 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-title.js?ver=7.4.3 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/mini-cart-contents.js?ver=5e94cbbdf5fc1a5119062b0bb0ef78c1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-data.js?ver=dab174aed9c767551edced767e8a210c HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/athemes-blocks/assets/js/parallax.min.js?ver=1.0.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/select2.full.min.js?ver=4.0.13 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/themes/botiga/assets/js/customizer-scripts.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/themes/botiga/theme-dashboard/scripts.js?ver=1653560158 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/complianz-gdpr/gutenberg/build/index.js?ver=0f20900a7b0e69b7db92e571911edb6d HTTP/1.1" 200 25213
::1 - - [26/May/2022:11:26:10 +0100] "GET /wp-content/plugins/athemes-blocks/assets/js/parallax.min.js?ver=1.0.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:10 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bl1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bl2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bl3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bl4.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bl5.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bl6.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/mhl1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/mhl3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/mhl2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/oc1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/oc2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/st1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/st2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/st3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/st4.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/disabled.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl4.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl5.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl6.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl7.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl8.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl9.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/fl10.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bls1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bls2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/bls3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/hl1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/hl2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/hl3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/hl4.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/hl5.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/cart1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/cart2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/checkout1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/checkout2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sg1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sg2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sg3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sidebar-disabled.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sidebar-left.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sidebar-right.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pc1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pc2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/ac1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/ac2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/ac3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/ac4.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/qw1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/qw2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/qw3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sale1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/sale2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pcat1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pcat2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pcat3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pcat4.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/pcat5.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/card1.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/card2.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:13 +0100] "GET /wp-content/themes/botiga/assets/img/card3.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:16 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:16 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:14 +0100] "GET /wp-json/wp/v2/widget-types?context=edit&per_page=100&_locale=user HTTP/1.1" 200 10675
::1 - - [26/May/2022:11:26:18 +0100] "GET /wp-content/themes/botiga/assets/css/woocommerce.min.css?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:18 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/css/cookieblocker.min.css?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:19 +0100] "GET /wp-content/themes/botiga/style.css?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:19 +0100] "GET /wp-content/themes/botiga/assets/css/styles.min.css?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/uploads/2021/07/Rectangle-581-1.jpg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js?ver=0.4.2 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js?ver=0.4.2 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:21 +0100] "GET /wp-content/themes/botiga/assets/js/customizer.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/themes/botiga/assets/js/custom.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/themes/botiga/assets/js/customizer.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=1.0.9 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:22 +0100] "GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:26:14 +0100] "GET /?customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_theme=botiga&customize_messenger_channel=preview-0 HTTP/1.1" 200 202284
::1 - - [26/May/2022:11:26:25 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:25 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:26 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:26 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:23 +0100] "POST /?wc-ajax=get_refreshed_fragments&customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_preview_nonce=5508874867 HTTP/1.1" 200 887
::1 - - [26/May/2022:11:26:23 +0100] "POST /?customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_preview_nonce=5508874867 HTTP/1.1" 200 2108
::1 - - [26/May/2022:11:26:29 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:30 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:30 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:30 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:24 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 7069
::1 - - [26/May/2022:11:26:27 +0100] "POST /?wc-ajax=get_refreshed_fragments&customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_preview_nonce=5508874867 HTTP/1.1" 200 887
::1 - - [26/May/2022:11:26:35 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:35 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:32 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 55
::1 - - [26/May/2022:11:26:51 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:51 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:49 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 86
::1 - - [26/May/2022:11:26:55 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:55 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:55 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:55 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:52 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 46
::1 - - [26/May/2022:11:26:53 +0100] "POST /?customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_autosaved=on&customize_preview_nonce=5508874867 HTTP/1.1" 200 4486
::1 - - [26/May/2022:11:26:58 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:58 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:58 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:58 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:56 +0100] "POST /?wc-ajax=get_refreshed_fragments&customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_autosaved=on&customize_preview_nonce=5508874867 HTTP/1.1" 200 887
::1 - - [26/May/2022:11:26:56 +0100] "POST /?wc-ajax=get_refreshed_fragments&customize_changeset_uuid=90d01099-f3d0-4b1b-96eb-77cdef417c89&customize_autosaved=on&customize_preview_nonce=5508874867 HTTP/1.1" 200 887
::1 - - [26/May/2022:11:27:02 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:27:02 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:26:57 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 327
::1 - - [26/May/2022:11:27:05 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:27:05 +0100] "GET /wp-content/themes/botiga/inc/customizer/controls/typography/google-fonts-alphabetical.json HTTP/1.1" 200 86103
::1 - - [26/May/2022:11:27:03 +0100] "POST /?customize_changeset_uuid=6a579125-5a05-4034-ab85-111946d08259&customize_autosaved=on&customize_preview_nonce=5508874867 HTTP/1.1" 200 4473
::1 - - [26/May/2022:11:27:09 +0100] "POST /wp-cron.php?doing_wp_cron=1653560828.9981110095977783203125 HTTP/1.1" 200 -
::1 - - [26/May/2022:11:27:07 +0100] "GET /wp-admin/admin.php?page=cmplz-wizard HTTP/1.1" 200 60580
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/css/select2.min.css?ver=1.0.20 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/css/athemes-starter-sites-dev.css?ver=1653560176 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/css/admin.min.css?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/css/wizard.min.css?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/woocommerce/assets/css/menu.css?ver=6.5.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/wpforms-lite/assets/css/admin-bar.min.css?ver=1.7.4.2 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/ace/ace.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/ace/ace.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/select2.min.js?ver=1.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/stylefire.min.js?ver=1.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/popmotion.global.min.js?ver=1.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/athemes-starter-sites.js?ver=1653560176 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/js/dashboard.min.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/images/menu-icon.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/js/admin.min.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/js/ads.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/images/cmplz-logo.svg HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/uploads/2021/12/favicon.png HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/select2.min.js?ver=1.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/stylefire.min.js?ver=1.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/popmotion.global.min.js?ver=1.0 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/js/dashboard.min.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/athemes-starter-sites/assets/js/athemes-starter-sites.js?ver=1653560176 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/js/admin.min.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:10 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/js/ads.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:13 +0100] "POST /wp-admin/admin.php?page=cmplz-wizard HTTP/1.1" 200 63550
::1 - - [26/May/2022:11:27:16 +0100] "GET /wp-content/themes/botiga/theme-dashboard/style.css?ver=1653560158 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:16 +0100] "GET /wp-content/themes/botiga/theme-dashboard/scripts.js?ver=1653560158 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:16 +0100] "GET /wp-content/themes/botiga/theme-dashboard/scripts.js?ver=1653560158 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:30 +0100] "POST /wp-admin/admin.php?page=cmplz-wizard HTTP/1.1" 200 67250
::1 - - [26/May/2022:11:27:33 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/css/admin.min.css?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:33 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/css/wizard.min.css?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:33 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/ace/ace.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:33 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/ace/ace.js?ver=6.1.6.1 HTTP/1.1" 304 -
::1 - - [26/May/2022:11:27:33 +0100] "GET /wp-content/plugins/complianz-gdpr/assets/images/menu-icon.svg HTTP/1.1" 304 -
